mun_cod;municipio;uf;pais
292105;MATINA;BA;Brasil
354105;PRATANIA;SP;Brasil
354130;PRESIDENTE EPITACIO;SP;Brasil
354140;PRESIDENTE PRUDENTE;SP;Brasil
354150;PRESIDENTE VENCESLAU;SP;Brasil
354170;QUATA;SP;Brasil
354180;QUEIROZ;SP;Brasil
354210;RAFARD;SP;Brasil
354220;RANCHARIA;SP;Brasil
354230;REDENCAO DA SERRA;SP;Brasil
354260;REGISTRO;SP;Brasil
354290;RIBEIRAO BONITO;SP;Brasil
354310;RIBEIRAO CORRENTE;SP;Brasil
354350;RIVERSUL;SP;Brasil
354380;RINOPOLIS;SP;Brasil
354410;RIO GRANDE DA SERRA;SP;Brasil
354420;RIOLANDIA;SP;Brasil
354425;ROSANA;SP;Brasil
354430;ROSEIRA;SP;Brasil
354460;SABINO;SP;Brasil
354470;SAGRES;SP;Brasil
354510;SALMOURAO;SP;Brasil
354530;SALTO DE PIRAPORA;SP;Brasil
354550;SANDOVALINA;SP;Brasil
354600;SANTA BRANCA;SP;Brasil
354610;SANTA CLARA D'OESTE;SP;Brasil
354620;SANTA CRUZ DA CONCEICAO;SP;Brasil
354630;SANTA CRUZ DAS PALMEIRAS;SP;Brasil
354650;SANTA ERNESTINA;SP;Brasil
354660;SANTA FE DO SUL;SP;Brasil
354670;SANTA GERTRUDES;SP;Brasil
354700;SANTA MARIA DA SERRA;SP;Brasil
354750;SANTA RITA DO PASSA QUATRO;SP;Brasil
354760;SANTA ROSA DE VITERBO;SP;Brasil
354765;SANTA SALETE;SP;Brasil
354770;SANTO ANASTACIO;SP;Brasil
354820;SANTO ANTONIO DO PINHAL;SP;Brasil
354830;SANTO EXPEDITO;SP;Brasil
354860;SAO BENTO DO SAPUCAI;SP;Brasil
354880;SAO CAETANO DO SUL;SP;Brasil
354900;SAO FRANCISCO;SP;Brasil
354910;SAO JOAO DA BOA VISTA;SP;Brasil
354925;SAO JOAO DE IRACEMA;SP;Brasil
231095;PIRES FERREIRA;CE;Brasil
231100;PORANGA;CE;Brasil
231120;POTENGI;CE;Brasil
231160;REDENCAO;CE;Brasil
231180;RUSSAS;CE;Brasil
231190;SABOEIRO;CE;Brasil
231210;SANTANA DO CARIRI;CE;Brasil
231250;SAO JOAO DO JAGUARIBE;CE;Brasil
231280;SENADOR SA;CE;Brasil
231290;SOBRAL;CE;Brasil
231300;SOLONOPOLE;CE;Brasil
231320;TAMBORIL;CE;Brasil
231325;TARRAFAS;CE;Brasil
231335;TEJUCUOCA;CE;Brasil
231360;UBAJARA;CE;Brasil
231370;UMARI;CE;Brasil
231375;UMIRIM;CE;Brasil
231380;URUBURETAMA;CE;Brasil
231400;VARZEA ALEGRE;CE;Brasil
240030;AFONSO BEZERRA;RN;Brasil
240040;AGUA NOVA;RN;Brasil
240060;ALMINO AFONSO;RN;Brasil
240100;APODI;RN;Brasil
240110;AREIA BRANCA;RN;Brasil
240140;BAIA FORMOSA;RN;Brasil
240145;BARAUNA;RN;Brasil
240180;BREJINHO;RN;Brasil
240190;CAICARA DO RIO DO VENTO;RN;Brasil
240200;CAICO;RN;Brasil
240220;CANGUARETAMA;RN;Brasil
240230;CARAUBAS;RN;Brasil
240250;CARNAUBAIS;RN;Brasil
240280;CORONEL EZEQUIEL;RN;Brasil
240300;CRUZETA;RN;Brasil
240310;CURRAIS NOVOS;RN;Brasil
240325;PARNAMIRIM;RN;Brasil
240330;ENCANTO;RN;Brasil
240390;FRANCISCO DANTAS;RN;Brasil
240400;FRUTUOSO GOMES;RN;Brasil
240420;GOIANINHA;RN;Brasil
240430;GOVERNADOR DIX-SEPT ROSADO;RN;Brasil
240460;IELMO MARINHO;RN;Brasil
240480;IPUEIRA;RN;Brasil
240485;ITAJA;RN;Brasil
351700;GETULINA;SP;Brasil
351790;GUARACI;SP;Brasil
351840;GUARATINGUETA;SP;Brasil
351885;GUATAPARA;SP;Brasil
351907;HORTOLANDIA;SP;Brasil
351970;IBIUNA;SP;Brasil
352010;IGARAPAVA;SP;Brasil
352042;ILHA COMPRIDA;SP;Brasil
412400;SANTANA DO ITARARE;PR;Brasil
412405;SANTA TEREZINHA DE ITAIPU;PR;Brasil
412420;SANTO ANTONIO DO CAIUA;PR;Brasil
412450;SANTO INACIO;PR;Brasil
412460;SAO CARLOS DO IVAI;PR;Brasil
412500;SAO JOAO DO IVAI;PR;Brasil
412510;SAO JOAO DO TRIUNFO;PR;Brasil
412530;SAO JORGE DO IVAI;PR;Brasil
412545;SAO JOSE DAS PALMEIRAS;PR;Brasil
412555;SAO MANOEL DO PARANA;PR;Brasil
412560;SAO MATEUS DO SUL;PR;Brasil
412575;SAO PEDRO DO IGUACU;PR;Brasil
412590;SAO PEDRO DO PARANA;PR;Brasil
412600;SAO SEBASTIAO DA AMOREIRA;PR;Brasil
412620;SAPOPEMA;PR;Brasil
412627;SAUDADE DO IGUACU;PR;Brasil
412635;SERRANOPOLIS DO IGUACU;PR;Brasil
412650;SERTANOPOLIS;PR;Brasil
412665;SULINA;PR;Brasil
412680;TAPEJARA;PR;Brasil
412690;TAPIRA;PR;Brasil
412710;TELEMACO BORBA;PR;Brasil
412730;TERRA RICA;PR;Brasil
412770;TOLEDO;PR;Brasil
412785;TRES BARRAS DO PARANA;PR;Brasil
412788;TUNAS DO PARANA;PR;Brasil
412790;TUNEIRAS DO OESTE;PR;Brasil
412810;UMUARAMA;PR;Brasil
412830;UNIFLOR;PR;Brasil
412850;WENCESLAU BRAZ;PR;Brasil
412855;VERA CRUZ DO OESTE;PR;Brasil
412862;ALTO PARAISO;PR;Brasil
412865;VIRMOND;PR;Brasil
412870;VITORINO;PR;Brasil
420005;ABDON BATISTA;SC;Brasil
420030;AGRONOMICA;SC;Brasil
420050;AGUAS DE CHAPECO;SC;Brasil
420055;AGUAS FRIAS;SC;Brasil
420070;ALFREDO WAGNER;SC;Brasil
420075;ALTO BELA VISTA;SC;Brasil
420100;ANITA GARIBALDI;SC;Brasil
420125;APIUNA;SC;Brasil
420160;ARROIO TRINTA;SC;Brasil
420180;ATALANTA;SC;Brasil
420195;BALNEARIO ARROIO DO SILVA;SC;Brasil
420208;BANDEIRANTE;SC;Brasil
420210;BARRA VELHA;SC;Brasil
420213;BELA VISTA DO TOLDO;SC;Brasil
420243;BOCAINA DO SUL;SC;Brasil
420250;BOM JARDIM DA SERRA;SC;Brasil
420260;BOM RETIRO;SC;Brasil
420270;BOTUVERA;SC;Brasil
420287;BRUNOPOLIS;SC;Brasil
420315;CALMON;SC;Brasil
420320;CAMBORIU;SC;Brasil
420330;CAMPO ALEGRE;SC;Brasil
420340;CAMPO BELO DO SUL;SC;Brasil
420370;CANELINHA;SC;Brasil
420380;CANOINHAS;SC;Brasil
420410;CAXAMBU DO SUL;SC;Brasil
420420;CHAPECO;SC;Brasil
420430;CONCORDIA;SC;Brasil
420435;CORDILHEIRA ALTA;SC;Brasil
420440;CORONEL FREITAS;SC;Brasil
420445;CORONEL MARTINS;SC;Brasil
420455;CORREIA PINTO;SC;Brasil
420490;DESCANSO;SC;Brasil
420515;DOUTOR PEDRINHO;SC;Brasil
420517;ENTRE RIOS;SC;Brasil
420520;ERVAL VELHO;SC;Brasil
420543;FORMOSA DO SUL;SC;Brasil
420545;FORQUILHINHA;SC;Brasil
420555;FREI ROGERIO;SC;Brasil
420560;GALVAO;SC;Brasil
420590;GASPAR;SC;Brasil
420620;GRAVATAL;SC;Brasil
420630;GUABIRUBA;SC;Brasil
420640;GUARACIABA;SC;Brasil
420660;GUARUJA DO SUL;SC;Brasil
240500;JACANA;RN;Brasil
240530;JANUARIO CICCO;RN;Brasil
240550;JARDIM DE ANGICOS;RN;Brasil
240570;JARDIM DO SERIDO;RN;Brasil
240580;JOAO CAMARA;RN;Brasil
240590;JOAO DIAS;RN;Brasil
240615;JUNDIA;RN;Brasil
240640;LAGOA DE VELHOS;RN;Brasil
240670;LAJES;RN;Brasil
240710;MACAIBA;RN;Brasil
240720;MACAU;RN;Brasil
240725;MAJOR SALES;RN;Brasil
240740;MARTINS;RN;Brasil
240780;MONTE ALEGRE;RN;Brasil
240790;MONTE DAS GAMELEIRAS;RN;Brasil
240830;NOVA CRUZ;RN;Brasil
240840;OLHO-D'AGUA DO BORGES;RN;Brasil
240860;PARANA;RN;Brasil
240870;PARAU;RN;Brasil
240890;PARELHAS;RN;Brasil
240910;PASSA E FICA;RN;Brasil
240933;SANTA MARIA;RN;Brasil
240980;PEDRO VELHO;RN;Brasil
240990;PENDENCIAS;RN;Brasil
241010;POCO BRANCO;RN;Brasil
241020;PORTALEGRE;RN;Brasil
241030;PRESIDENTE JUSCELINO;RN;Brasil
241040;PUREZA;RN;Brasil
241070;RIACHO DA CRUZ;RN;Brasil
241080;RIACHO DE SANTANA;RN;Brasil
241090;RIACHUELO;RN;Brasil
241170;SAO BENTO DO TRAIRI;RN;Brasil
241190;SAO FRANCISCO DO OESTE;RN;Brasil
241210;SAO JOAO DO SABUGI;RN;Brasil
241250;SAO MIGUEL;RN;Brasil
241280;SAO RAFAEL;RN;Brasil
241290;SAO TOME;RN;Brasil
241310;SENADOR ELOI DE SOUZA;RN;Brasil
241320;SENADOR GEORGINO AVELINO;RN;Brasil
241335;SERRA DO MEL;RN;Brasil
241340;SERRA NEGRA DO NORTE;RN;Brasil
241360;SEVERIANO MELO;RN;Brasil
241370;SITIO NOVO;RN;Brasil
241380;TABOLEIRO GRANDE;RN;Brasil
241410;TENENTE ANANIAS;RN;Brasil
241430;TIMBAUBA DOS BATISTAS;RN;Brasil
241445;TRIUNFO POTIGUAR;RN;Brasil
241450;UMARIZAL;RN;Brasil
241460;UPANEMA;RN;Brasil
241475;VENHA-VER;RN;Brasil
250020;AGUIAR;PB;Brasil
250030;ALAGOA GRANDE;PB;Brasil
250053;ALCANTIL;PB;Brasil
250070;SAO JOAO DO RIO DO PEIXE;PB;Brasil
250080;ARACAGI;PB;Brasil
250090;ARARA;PB;Brasil
250130;AROEIRAS;PB;Brasil
250150;BANANEIRAS;PB;Brasil
250153;BARAUNA;PB;Brasil
250157;BARRA DE SANTANA;PB;Brasil
250170;BARRA DE SAO MIGUEL;PB;Brasil
250210;BOA VENTURA;PB;Brasil
250220;BOM JESUS;PB;Brasil
250230;BOM SUCESSO;PB;Brasil
250250;BOQUEIRAO;PB;Brasil
250260;IGARACY;PB;Brasil
250270;BORBOREMA;PB;Brasil
250290;BREJO DOS SANTOS;PB;Brasil
250300;CAAPORA;PB;Brasil
250340;CACIMBA DE AREIA;PB;Brasil
250350;CACIMBA DE DENTRO;PB;Brasil
250370;CAJAZEIRAS;PB;Brasil
250375;CAJAZEIRINHAS;PB;Brasil
250380;CALDAS BRANDAO;PB;Brasil
250410;CARRAPATEIRA;PB;Brasil
250420;CATINGUEIRA;PB;Brasil
250430;CATOLE DO ROCHA;PB;Brasil
250500;CUBATI;PB;Brasil
250510;CUITE;PB;Brasil
250520;CUITEGI;PB;Brasil
250535;DAMIAO;PB;Brasil
250550;VISTA SERRANA;PB;Brasil
250570;DONA INES;PB;Brasil
250590;EMAS;PB;Brasil
250600;ESPERANCA;PB;Brasil
250640;GURINHEM;PB;Brasil
250650;GURJAO;PB;Brasil
250670;IMACULADA;PB;Brasil
250700;ITAPORANGA;PB;Brasil
250730;JACARAU;PB;Brasil
250740;JERICO;PB;Brasil
250770;JUAZEIRINHO;PB;Brasil
250780;JUNCO DO SERIDO;PB;Brasil
250790;JURIPIRANGA;PB;Brasil
250810;LAGOA;PB;Brasil
250850;LIVRAMENTO;PB;Brasil
250870;MAE D'AGUA;PB;Brasil
250890;MAMANGUAPE;PB;Brasil
250900;MANAIRA;PB;Brasil
250920;MASSARANDUBA;PB;Brasil
250930;MATARACA;PB;Brasil
250937;MATO GROSSO;PB;Brasil
250950;MONTADAS;PB;Brasil
250980;MULUNGU;PB;Brasil
251000;NAZAREZINHO;PB;Brasil
251010;NOVA FLORESTA;PB;Brasil
251040;OLHO D'AGUA;PB;Brasil
251070;PASSAGEM;PB;Brasil
251090;PAULISTA;PB;Brasil
251120;PEDRAS DE FOGO;PB;Brasil
251130;PIANCO;PB;Brasil
251160;PILOES;PB;Brasil
251180;PIRPIRITUBA;PB;Brasil
251190;PITIMBU;PB;Brasil
251207;POCO DE JOSE DE MOURA;PB;Brasil
251250;QUEIMADAS;PB;Brasil
251260;QUIXABA;PB;Brasil
251274;RIACHAO;PB;Brasil
251276;RIACHAO DO POCO;PB;Brasil
251280;RIACHO DOS CAVALOS;PB;Brasil
251290;RIO TINTO;PB;Brasil
251315;SANTA CECILIA;PB;Brasil
251320;SANTA CRUZ;PB;Brasil
251330;SANTA HELENA;PB;Brasil
251340;SANTA LUZIA;PB;Brasil
251365;SANTAREM;PB;Brasil
251370;SANTA RITA;PB;Brasil
251380;SANTA TERESINHA;PB;Brasil
251385;SANTO ANDRE;PB;Brasil
251390;SAO BENTO;PB;Brasil
251410;SAO JOAO DO TIGRE;PB;Brasil
251420;SAO JOSE DA LAGOA TAPADA;PB;Brasil
251445;SAO JOSE DOS RAMOS;PB;Brasil
251450;SAO JOSE DE PIRANHAS;PB;Brasil
251455;SAO JOSE DE PRINCESA;PB;Brasil
251465;SAO JOSE DO BREJO DO CRUZ;PB;Brasil
251490;SAO MAMEDE;PB;Brasil
251510;SAO SEBASTIAO DE LAGOA DE ROCA;PB;Brasil
251540;SERIDO;PB;Brasil
251570;SERRA GRANDE;PB;Brasil
251580;SERRA REDONDA;PB;Brasil
251593;SERTAOZINHO;PB;Brasil
251597;SOBRADO;PB;Brasil
251640;TACIMA;PB;Brasil
251670;TEIXEIRA;PB;Brasil
251680;TRIUNFO;PB;Brasil
270350;JACUIPE;AL;Brasil
270360;JAPARATINGA;AL;Brasil
270370;JARAMATAIA;AL;Brasil
270420;LIMOEIRO DE ANADIA;AL;Brasil
270450;MARAGOGI;AL;Brasil
270460;MARAVILHA;AL;Brasil
270480;MARIBONDO;AL;Brasil
270490;MAR VERMELHO;AL;Brasil
270520;MESSIAS;AL;Brasil
270540;MONTEIROPOLIS;AL;Brasil
270550;MURICI;AL;Brasil
270570;OLHO D'AGUA DAS FLORES;AL;Brasil
270580;OLHO D'AGUA DO CASADO;AL;Brasil
270600;OLIVENCA;AL;Brasil
270610;OURO BRANCO;AL;Brasil
270640;PAO DE ACUCAR;AL;Brasil
270644;PARIPUEIRA;AL;Brasil
270680;PIACABUCU;AL;Brasil
270690;PILAR;AL;Brasil
270720;POCO DAS TRINCHEIRAS;AL;Brasil
270750;PORTO REAL DO COLEGIO;AL;Brasil
270760;QUEBRANGULO;AL;Brasil
270780;ROTEIRO;AL;Brasil
270800;SANTANA DO IPANEMA;AL;Brasil
270810;SANTANA DO MUNDAU;AL;Brasil
270830;SAO JOSE DA LAJE;AL;Brasil
270880;SAO SEBASTIAO;AL;Brasil
270895;SENADOR RUI PALMEIRA;AL;Brasil
270900;TANQUE D'ARCA;AL;Brasil
270915;TEOTONIO VILELA;AL;Brasil
270930;UNIAO DOS PALMARES;AL;Brasil
270940;VICOSA;AL;Brasil
280040;ARAUA;SE;Brasil
280050;AREIA BRANCA;SE;Brasil
280070;BREJO GRANDE;SE;Brasil
280100;CAMPO DO BRITO;SE;Brasil
280130;CAPELA;SE;Brasil
280150;CARMOPOLIS;SE;Brasil
280160;CEDRO DE SAO JOAO;SE;Brasil
280170;CRISTINAPOLIS;SE;Brasil
280220;FEIRA NOVA;SE;Brasil
280240;GARARU;SE;Brasil
280250;GENERAL MAYNARD;SE;Brasil
280270;ILHA DAS FLORES;SE;Brasil
280280;INDIAROBA;SE;Brasil
280320;ITAPORANGA D'AJUDA;SE;Brasil
280330;JAPARATUBA;SE;Brasil
280360;LARANJEIRAS;SE;Brasil
280380;MALHADA DOS BOIS;SE;Brasil
280410;MOITA BONITA;SE;Brasil
280420;MONTE ALEGRE DE SERGIPE;SE;Brasil
280440;NEOPOLIS;SE;Brasil
280450;NOSSA SENHORA DA GLORIA;SE;Brasil
280470;NOSSA SENHORA DE LOURDES;SE;Brasil
280480;NOSSA SENHORA DO SOCORRO;SE;Brasil
280490;PACATUBA;SE;Brasil
280530;PIRAMBU;SE;Brasil
280550;POCO VERDE;SE;Brasil
280580;RIACHAO DO DANTAS;SE;Brasil
280610;ROSARIO DO CATETE;SE;Brasil
280620;SALGADO;SE;Brasil
280640;SANTANA DO SAO FRANCISCO;SE;Brasil
280660;SANTO AMARO DAS BROTAS;SE;Brasil
280690;SAO FRANCISCO;SE;Brasil
280710;SIMAO DIAS;SE;Brasil
280720;SIRIRI;SE;Brasil
280750;TOMAR DO GERU;SE;Brasil
280760;UMBAUBA;SE;Brasil
290010;ABAIRA;BA;Brasil
290035;ADUSTINA;BA;Brasil
290050;ERICO CARDOSO;BA;Brasil
290080;ALCOBACA;BA;Brasil
290100;AMARGOSA;BA;Brasil
290135;ANDORINHA;BA;Brasil
290150;ANGUERA;BA;Brasil
290170;ANTONIO CARDOSO;BA;Brasil
290190;APORA;BA;Brasil
290205;ARACAS;BA;Brasil
290210;ARACI;BA;Brasil
290225;ARATACA;BA;Brasil
290240;AURELINO LEAL;BA;Brasil
290250;BAIANOPOLIS;BA;Brasil
290265;BANZAE;BA;Brasil
290290;BARRA DO CHOCA;BA;Brasil
290310;BARRA DO ROCHA;BA;Brasil
290320;BARREIRAS;BA;Brasil
290330;BARRO PRETO;BA;Brasil
290410;BOQUIRA;BA;Brasil
290450;BROTAS DE MACAUBAS;BA;Brasil
290460;BRUMADO;BA;Brasil
290470;BUERAREMA;BA;Brasil
290475;BURITIRAMA;BA;Brasil
290485;CABACEIRAS DO PARAGUACU;BA;Brasil
290530;CAFARNAUM;BA;Brasil
290540;CAIRU;BA;Brasil
290550;CALDEIRAO GRANDE;BA;Brasil
290580;CAMAMU;BA;Brasil
290610;CANAPOLIS;BA;Brasil
354940;SAO JOAQUIM DA BARRA;SP;Brasil
110001;ALTA FLORESTA D'OESTE;RO;Brasil
110005;CEREJEIRAS;RO;Brasil
110006;COLORADO DO OESTE;RO;Brasil
110007;CORUMBIARA;RO;Brasil
110008;COSTA MARQUES;RO;Brasil
110012;JI-PARANA;RO;Brasil
110015;OURO PRETO DO OESTE;RO;Brasil
110025;PRESIDENTE MEDICI;RO;Brasil
110026;RIO CRESPO;RO;Brasil
110032;SAO MIGUEL DO GUAPORE;RO;Brasil
110045;BURITIS;RO;Brasil
110050;NOVO HORIZONTE DO OESTE;RO;Brasil
110070;CAMPO NOVO DE RONDONIA;RO;Brasil
110080;CANDEIAS DO JAMARI;RO;Brasil
110094;CUJUBIM;RO;Brasil
110110;ITAPUA DO OESTE;RO;Brasil
110130;MIRANTE DA SERRA;RO;Brasil
110140;MONTE NEGRO;RO;Brasil
110143;NOVA UNIAO;RO;Brasil
110147;PRIMAVERA DE RONDONIA;RO;Brasil
110148;SAO FELIPE D'OESTE;RO;Brasil
110150;SERINGUEIRAS;RO;Brasil
110175;VALE DO ANARI;RO;Brasil
120001;ACRELANDIA;AC;Brasil
120010;BRASILEIA;AC;Brasil
120017;CAPIXABA;AC;Brasil
120025;EPITACIOLANDIA;AC;Brasil
120032;JORDAO;AC;Brasil
120039;PORTO WALTER;AC;Brasil
120040;RIO BRANCO;AC;Brasil
120043;SANTA ROSA DO PURUS;AC;Brasil
120045;SENADOR GUIOMARD;AC;Brasil
120070;XAPURI;AC;Brasil
130008;ANAMA;AM;Brasil
130010;ANORI;AM;Brasil
130040;BARCELOS;AM;Brasil
130060;BENJAMIN CONSTANT;AM;Brasil
130063;BERURI;AM;Brasil
130080;BORBA;AM;Brasil
130100;CARAUARI;AM;Brasil
130110;CAREIRO;AM;Brasil
130130;CODAJAS;AM;Brasil
130140;EIRUNEPE;AM;Brasil
130165;GUAJARA;AM;Brasil
130170;HUMAITA;AM;Brasil
130180;IPIXUNA;AM;Brasil
130195;ITAMARATI;AM;Brasil
130220;JURUA;AM;Brasil
130240;LABREA;AM;Brasil
130250;MANACAPURU;AM;Brasil
130260;MANAUS;AM;Brasil
130300;NHAMUNDA;AM;Brasil
130310;NOVA OLINDA DO NORTE;AM;Brasil
130350;PAUINI;AM;Brasil
130370;SANTO ANTONIO DO ICA;AM;Brasil
130390;SAO PAULO DE OLIVENCA;AM;Brasil
130400;SILVES;AM;Brasil
130406;TABATINGA;AM;Brasil
130423;TONANTINS;AM;Brasil
130426;UARINI;AM;Brasil
130440;URUCURITUBA;AM;Brasil
140017;CANTA;RR;Brasil
140020;CARACARAI;RR;Brasil
140030;MUCAJAI;RR;Brasil
140047;RORAINOPOLIS;RR;Brasil
140050;SAO JOAO DA BALIZA;RR;Brasil
150013;ABEL FIGUEIREDO;PA;Brasil
150020;ACARA;PA;Brasil
150030;AFUA;PA;Brasil
150060;ALTAMIRA;PA;Brasil
150080;ANANINDEUA;PA;Brasil
150090;AUGUSTO CORREA;PA;Brasil
150100;AVEIRO;PA;Brasil
150145;BELTERRA;PA;Brasil
150157;BOM JESUS DO TOCANTINS;PA;Brasil
150170;BRAGANCA;PA;Brasil
150172;BRASIL NOVO;PA;Brasil
150210;CAMETA;PA;Brasil
150230;CAPITAO POCO;PA;Brasil
150240;CASTANHAL;PA;Brasil
150250;CHAVES;PA;Brasil
150277;CURIONOPOLIS;PA;Brasil
150280;CURRALINHO;PA;Brasil
150285;CURUA;PA;Brasil
150290;CURUCA;PA;Brasil
150304;FLORESTA DO ARAGUAIA;PA;Brasil
150310;GURUPA;PA;Brasil
150320;IGARAPE-ACU;PA;Brasil
150340;INHANGAPI;PA;Brasil
150350;IRITUIA;PA;Brasil
150370;ITUPIRANGA;PA;Brasil
150380;JACUNDA;PA;Brasil
290620;CANARANA;BA;Brasil
290640;CANDEAL;BA;Brasil
290650;CANDEIAS;BA;Brasil
290660;CANDIBA;BA;Brasil
290689;CARAIBAS;BA;Brasil
290690;CARAVELAS;BA;Brasil
290710;CARINHANHA;BA;Brasil
290780;CICERO DANTAS;BA;Brasil
290790;CIPO;BA;Brasil
290810;COCOS;BA;Brasil
290820;CONCEICAO DA FEIRA;BA;Brasil
290860;CONDE;BA;Brasil
290870;CONDEUBA;BA;Brasil
290890;CORACAO DE MARIA;BA;Brasil
290900;CORDEIROS;BA;Brasil
290920;CORONEL JOAO SA;BA;Brasil
290940;COTEGIPE;BA;Brasil
290950;CRAVOLANDIA;BA;Brasil
290990;CURACA;BA;Brasil
291005;DIAS D'AVILA;BA;Brasil
291010;DOM BASILIO;BA;Brasil
291050;ENTRE RIOS;BA;Brasil
291070;EUCLIDES DA CUNHA;BA;Brasil
291072;EUNAPOLIS;BA;Brasil
291075;FATIMA;BA;Brasil
291080;FEIRA DE SANTANA;BA;Brasil
291090;FIRMINO ALVES;BA;Brasil
291100;FLORESTA AZUL;BA;Brasil
291150;GONGOGI;BA;Brasil
291160;GOVERNADOR MANGABEIRA;BA;Brasil
291180;GUARATINGA;BA;Brasil
291190;IACU;BA;Brasil
291220;IBICOARA;BA;Brasil
291230;IBICUI;BA;Brasil
291290;IBIRATAIA;BA;Brasil
291300;IBITIARA;BA;Brasil
291310;IBITITA;BA;Brasil
291345;IGRAPIUNA;BA;Brasil
291350;IGUAI;BA;Brasil
291370;INHAMBUPE;BA;Brasil
291400;IPIRA;BA;Brasil
291410;IPUPIARA;BA;Brasil
291430;IRAMAIA;BA;Brasil
291440;IRAQUARA;BA;Brasil
291465;ITABELA;BA;Brasil
291480;ITABUNA;BA;Brasil
291490;ITACARE;BA;Brasil
291530;ITAGIMIRIM;BA;Brasil
291570;ITAMARI;BA;Brasil
291590;ITANAGRA;BA;Brasil
291640;ITAPETINGA;BA;Brasil
291660;ITAPITANGA;BA;Brasil
291670;ITAQUARA;BA;Brasil
291685;ITATIM;BA;Brasil
291700;ITIUBA;BA;Brasil
291730;ITUBERA;BA;Brasil
291735;JABORANDI;BA;Brasil
291740;JACARACI;BA;Brasil
291760;JAGUAQUARA;BA;Brasil
291790;JANDAIRA;BA;Brasil
291800;JEQUIE;BA;Brasil
291820;JIQUIRICA;BA;Brasil
291835;JOAO DOURADO;BA;Brasil
291840;JUAZEIRO;BA;Brasil
291850;JUSSARA;BA;Brasil
291855;JUSSARI;BA;Brasil
291890;LAJEDAO;BA;Brasil
291900;LAJEDINHO;BA;Brasil
291905;LAJEDO DO TABOCAL;BA;Brasil
291915;LAPAO;BA;Brasil
291950;LIVRAMENTO DE NOSSA SENHORA;BA;Brasil
291970;MACARANI;BA;Brasil
292000;MAIQUINIQUE;BA;Brasil
292040;MANOEL VITORINO;BA;Brasil
292045;MANSIDAO;BA;Brasil
292050;MARACAS;BA;Brasil
292070;MARAU;BA;Brasil
292080;MARCIONILIO SOUZA;BA;Brasil
292100;MATA DE SAO JOAO;BA;Brasil
292120;MIGUEL CALMON;BA;Brasil
292130;MILAGRES;BA;Brasil
292140;MIRANGABA;BA;Brasil
292170;MORRO DO CHAPEU;BA;Brasil
292180;MORTUGABA;BA;Brasil
292190;MUCUGE;BA;Brasil
292210;MUNDO NOVO;BA;Brasil
292220;MUNIZ FERREIRA;BA;Brasil
292230;MURITIBA;BA;Brasil
292265;NORDESTINA;BA;Brasil
292280;NOVA ITARANA;BA;Brasil
292285;NOVA REDENCAO;BA;Brasil
292305;NOVO TRIUNFO;BA;Brasil
292310;OLINDINA;BA;Brasil
292330;OURICANGAS;BA;Brasil
292340;PALMAS DE MONTE ALTO;BA;Brasil
292350;PALMEIRAS;BA;Brasil
292360;PARAMIRIM;BA;Brasil
292405;PE DE SERRA;BA;Brasil
292145;MIRANTE;BA;Brasil
292275;NOVA IBIA;BA;Brasil
292450;PINDAI;BA;Brasil
292525;PONTO NOVO;BA;Brasil
292575;PRESIDENTE TANCREDO NEVES;BA;Brasil
292740;SALVADOR;BA;Brasil
292780;SANTA CRUZ DA VITORIA;BA;Brasil
292975;SAUBARA;BA;Brasil
293040;SERRA PRETA;BA;Brasil
293160;TEOLANDIA;BA;Brasil
310110;AIMORES;MG;Brasil
310320;ARACAI;MG;Brasil
310510;BAMBUI;MG;Brasil
310760;BOM JESUS DA PENHA;MG;Brasil
311090;CAMPANHA;MG;Brasil
311200;CANDEIAS;MG;Brasil
311360;CAREACU;MG;Brasil
311450;CARMOPOLIS DE MINAS;MG;Brasil
311570;CENTRAL DE MINAS;MG;Brasil
311800;CONGONHAS;MG;Brasil
311840;CONSELHEIRO PENA;MG;Brasil
311940;CORONEL FABRICIANO;MG;Brasil
312040;CRISTIANO OTONI;MG;Brasil
312280;DOM VICOSO;MG;Brasil
312490;EUGENOPOLIS;MG;Brasil
312770;GOVERNADOR VALADARES;MG;Brasil
312900;GUIRICEMA;MG;Brasil
312980;IBIRITE;MG;Brasil
313100;INHAUMA;MG;Brasil
313170;ITABIRA;MG;Brasil
313290;ITAMOGI;MG;Brasil
313350;ITAPECERICA;MG;Brasil
313390;ITAVERAVA;MG;Brasil
313507;JAMPRUCA;MG;Brasil
316840;TARUMIRIM;MG;Brasil
316930;TRES CORACOES;MG;Brasil
317057;VARGEM ALEGRE;MG;Brasil
317130;VICOSA;MG;Brasil
320020;ALEGRE;ES;Brasil
320070;ATILIO VIVACQUA;ES;Brasil
320140;CASTELO;ES;Brasil
320210;ECOPORANGA;ES;Brasil
320313;JOAO NEIVA;ES;Brasil
320340;MIMOSO DO SUL;ES;Brasil
320503;VARGEM ALTA;ES;Brasil
330040;BARRA MANSA;RJ;Brasil
330185;GUAPIMIRIM;RJ;Brasil
330220;ITAPERUNA;RJ;Brasil
330400;PIRAI;RJ;Brasil
330475;SAO FRANCISCO DE ITABAPOANA;RJ;Brasil
330570;SUMIDOURO;RJ;Brasil
350060;AGUAS DE SAO PEDRO;SP;Brasil
350090;ALTAIR;SP;Brasil
350120;ALVARES FLORENCE;SP;Brasil
